"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-06","53",,"46"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-07","60",,"49"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-08","51",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-09","50",,"39"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-10","48",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-11","41",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-12","43",,"33"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-13","49",,"38"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-14","43",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-15","35",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-16","35",,"26"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-17","37",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-18","26",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-19","31",,"20"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-20","31",,"25"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-21","37",,"24"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-22","38",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-23","34",,"27"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-24","31",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-25","40",,"26"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-26","36","46",
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-27","38",,"27"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-28","46",,"34"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-29","33",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-30","26",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-01","29",,"18"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-02","39",,"24"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-03","40",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-04","26",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-05","26",,"17"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-06","35",,"24"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-07","30",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-08","26",,"19"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-09","33",,"22"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-10","32",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-11","17",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-12","15",,"10"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-13","17",,"10"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-14","22",,"12"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-15","27",,"18"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-16","20",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-17","22",,"13"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-18","30",,"21"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-19","23",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-20","27",,"17"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-21","32",,"22"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-22","41",,"29"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-23","43",,"41"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-24","34",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-25","29",,"23"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-26","22",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-27","21",,"13"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-28","31",,"20"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-29","35",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-30","35",,"30"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-31","30",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-01","30",,"23"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-02","27",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-03","23",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-04","25",,"16"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-05","26",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-06","27",,"20"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-07","33",,"22"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-08","32",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-09","23",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-10","17",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-11","11",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-12","17",,"4"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-13","25",,"20"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-14","37",,"24"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-15","39",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-16","39",,"32"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-17","40",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-18","34",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-19","34",,"27"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-20","35",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-21","34",,"25"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-22","28",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-23","9",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-24","6",,"3"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-25","7",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-26","6",,"0"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-27","18",,"3"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-28","20",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-29","16",,"11"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-30","26",,"11"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-31","25",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-01","25",,"16"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-02","28",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-03","17",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-04","15",,"9"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-05","15",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-06","13",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-07","19",,"8"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-08","26",,"15"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-09","36",,"22"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-10","27",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-11","21",,"15"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-12","23",,"15"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-13","34",,"19"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-14","37",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-15","30",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-16","30",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-17","27",,"19"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-18","33",,"23"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-19","35",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-20","33",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-21","31",,"24"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-22","36",,"25"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-23","40",,"31"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-24","35",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-25","35",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-26","39",,"26"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-27","42",,"33"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-28","39",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-01","28",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-02","34",,"20"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-03","50",,"32"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-04","48",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-05","39",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-06","41",,"30"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-07","44",,"36"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-08","40",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-09","39",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-10","42",,"33"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-11","43",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-12","48",,"36"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-13","58",,"41"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-14","63",,"56"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-15","50",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-16","43",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-17","46",,"33"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-18","47",,"42"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-19","45",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-20","39",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-21","36",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-22","41",,"33"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-23","44",,"35"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-24","46",,"39"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-25","50",,"40"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-26","53",,"42"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-27","57",,"46"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-28","58",,"49"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-29","59",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-30","58",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-31","58",,"49"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-01","62",,"53"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-02","66",,"59"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-03","62",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-04","54",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-05","45",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-06","40",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-07","40",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-08","39",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-09","49",,"32"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-10","60",,"44"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-11","53","63",
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-12","57",,"44"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-13","59",,"47"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-14","46",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-15","49",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-16","54",,"41"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-17","55",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-18","55",,"43"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-19","59",,"45"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-20","66",,"52"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-21","66",,"54"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-22","58",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-23","49",,"47"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-24","52",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-25","60",,"42"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-26","59",,"50"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-27","60",,"49"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-28","59",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-29","63",,"49"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-30","68",,"57"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-01","69",,"64"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-02","54",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-03","53",,"44"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-04","59",,"48"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-05","67",,"53"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-06","61",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-07","67",,"57"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-08","61",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-09","61",,"49"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-10","60",,"52"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-11","62",,"53"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-12","57",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-13","60",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-14","67",,"53"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-15","77",,"60"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-16","71",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-17","69",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-18","58",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-19","65",,"51"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-20","62",,"53"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-21","65",,"52"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-22","64",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-23","62",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-24","66",,"52"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-25","67",,"57"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-26","73",,"57"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-27","68",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-28","73",,"61"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-29","70",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-30","67",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-05-31","71",,"58"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-01","75",,"63"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-02","74",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-03","76",,"62"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-04","72",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-05","75",,"64"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-06","73",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-07","72",,"64"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-08","71",,"65"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-09","74",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-10","70",,"65"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-11","68",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-12","71",,"62"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-13","72",,"65"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-14","70",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-15","71",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-16","74",,"61"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-17","73",,"66"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-18","76",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-19","72",,"66"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-20","73",,"66"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-21","74",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-22","78",,"65"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-23","76",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-24","78",,"68"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-25","82",,"70"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-26","70",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-27","74","78","66"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-28","74",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-29","77",,"71"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-06-30","76",,"71"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-01","71",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-02","74",,"69"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-03","82",,"72"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-04","81","89",
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-05","77","84",
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-06","74","81",
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-07","74",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-08","75",,"64"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-09","69",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-10","76",,"69"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-11","81",,"76"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-12","79",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-13","81",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-14","82",,"76"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-15","83",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-16","84",,"75"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-17","82",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-18","83",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-19","84",,"74"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-20","85",,"76"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-07-21","87",,"77"
